9340,7.666666666666667,3,John Chard,8.0
9340,7.666666666666667,3,Peter89Spencer,8.0
9340,7.666666666666667,3,JPV852,7.0
9355,5.75,4,Charles Dance,8.0
9355,5.75,4,John Chard,3.0
9355,5.75,4,Wuchak,6.0
9355,5.75,4,Geronimo1967,6.0
9362,7.571428571428571,7,John Chard,8.0
9362,7.571428571428571,7,Wuchak,6.0
9362,7.571428571428571,7,repojack,8.0
9362,7.571428571428571,7,repojack,8.0
9362,7.571428571428571,7,nairtejas,8.0
9362,7.571428571428571,7,JPV852,8.0
9362,7.571428571428571,7,Geronimo1967,7.0
9383,6.625,4,Dark Jedi,6.0
9383,6.625,4,John Chard,6.5
9383,6.625,4,Ruuz,6.0
9383,6.625,4,Kamurai,8.0
9396,6.5,3,John Chard,6.5
9396,6.5,3,talisencrw,6.0
9396,6.5,3,Wuchak,7.0
9453,7.0,3,talisencrw,8.0
9453,7.0,3,Arrrrrrrach,9.0
9453,7.0,3,adorablepanic,4.0
9493,6.666666666666667,3,John Chard,7.0
9493,6.666666666666667,3,Kamurai,6.0
9493,6.666666666666667,3,JPV852,7.0
9531,7.0,3,Charles Dance,9.0
9531,7.0,3,John Chard,6.0
9531,7.0,3,Wuchak,6.0
9539,7.666666666666667,3,CipE,5.0
9539,7.666666666666667,3,John Chard,10.0
9539,7.666666666666667,3,repojack,8.0
9540,7.166666666666667,3,John Chard,8.5
9540,7.166666666666667,3,talisencrw,9.0
9540,7.166666666666667,3,tmdb47633491,4.0
9543,6.333333333333333,3,John Chard,7.0
9543,6.333333333333333,3,Ruuz,5.0
9543,6.333333333333333,3,r96sk,7.0
9602,7.25,4,Ruuz,5.0
9602,7.25,4,r96sk,7.0
9602,7.25,4,Wuchak,10.0
9602,7.25,4,Kamurai,7.0
9645,4.8,5,John Chard,3.0
9645,4.8,5,Ruuz,3.0
9645,4.8,5,Wuchak,7.0
9645,4.8,5,JPV852,5.0
9645,4.8,5,wiccaburr,6.0
9656,5.0,3,John Chard,3.0
9656,5.0,3,Ruuz,5.0
9656,5.0,3,Wuchak,7.0
9659,8.0,5,John Chard,8.0
9659,8.0,5,talisencrw,9.0
9659,8.0,5,Ruuz,9.0
9659,8.0,5,JPV852,8.0
9659,8.0,5,Geronimo1967,6.0
9693,8.333333333333334,3,lkredhat,6.0
9693,8.333333333333334,3,talisencrw,10.0
9693,8.333333333333334,3,shiri4frnz,9.0
9725,7.333333333333333,3,Ruuz,6.0
9725,7.333333333333333,3,Wuchak,8.0
9725,7.333333333333333,3,JPV852,8.0
9728,5.333333333333333,3,Ruuz,5.0
9728,5.333333333333333,3,Wuchak,5.0
9728,5.333333333333333,3,JPV852,6.0
9730,5.75,4,John Chard,4.0
9730,5.75,4,Ruuz,6.0
9730,5.75,4,Wuchak,6.0
9730,5.75,4,JPV852,7.0
9741,8.666666666666666,3,John Chard,10.0
9741,8.666666666666666,3,Ruuz,6.0
9741,8.666666666666666,3,msbreviews,10.0
9788,7.25,4,YouShouldKnow,8.0
9788,7.25,4,Ruuz,7.0
9788,7.25,4,Kamurai,9.0
9788,7.25,4,rsanek,5.0
9798,8.666666666666666,3,YouShouldKnow,9.0
9798,8.666666666666666,3,Wuchak,8.0
9798,8.666666666666666,3,John Chard,9.0
9800,8.0,3,John Chard,9.0
9800,8.0,3,narrator56,7.0
9800,8.0,3,RMoore35,8.0
9825,6.416666666666667,6,John Chard,7.5
9825,6.416666666666667,6,Ruuz,5.0
9825,6.416666666666667,6,Kamurai,7.0
9825,6.416666666666667,6,nairtejas,7.0
9825,6.416666666666667,6,Wuchak,7.0
9825,6.416666666666667,6,yoshikagekira1999,5.0
9874,6.333333333333333,3,Ruuz,5.0
9874,6.333333333333333,3,John Chard,7.0
9874,6.333333333333333,3,r96sk,7.0
9877,7.333333333333333,3,slayrrr666,9.0
9877,7.333333333333333,3,jon99,9.0
9877,7.333333333333333,3,JPV852,4.0
9884,6.0,3,John Chard,5.0
9884,6.0,3,Wuchak,6.0
9884,6.0,3,JPV852,7.0
9889,7.0,3,John Chard,7.0
9889,7.0,3,Wuchak,7.0
9889,7.0,3,Kamurai,7.0
9966,4.333333333333333,3,tmdb17996075,5.0
9966,4.333333333333333,3,Kamurai,4.0
9966,4.333333333333333,3,Wuchak,4.0
10015,6.666666666666667,3,Wuchak,6.0
10015,6.666666666666667,3,John Chard,7.0
10015,6.666666666666667,3,r96sk,7.0
10138,5.333333333333333,6,ohlalipop,7.0
10138,5.333333333333333,6,Dan_Tebasco,3.0
10138,5.333333333333333,6,Ruuz,6.0
10138,5.333333333333333,6,tmdb44006625,3.0
10138,5.333333333333333,6,JPV852,6.0
10138,5.333333333333333,6,r96sk,7.0
10193,8.8,5,zenorking,0.0
10193,8.8,5,ohlalipop,10.0
10193,8.8,5,Ruuz,8.0
10193,8.8,5,JPV852,10.0
10193,8.8,5,r96sk,9.0
10193,8.8,5,Geronimo1967,7.0
10195,7.25,4,ohlalipop,0.0
10195,7.25,4,Ruuz,8.0
10195,7.25,4,tmdb44006625,7.0
10195,7.25,4,ShawnSmith,0.0
10195,7.25,4,LoganWright1,0.0
10195,7.25,4,BradleyStewart,0.0
10195,7.25,4,JaneHall,0.0
10195,7.25,4,JessieCollins,0.0
10195,7.25,4,1JohnSmith1,0.0
10195,7.25,4,1RobertJohnson1,0.0
10195,7.25,4,MichaelWilliams,0.0
10195,7.25,4,WilliamJones,0.0
10195,7.25,4,DavidBrown1,0.0
10195,7.25,4,JosephWilson,0.0
10195,7.25,4,richardmiller,0.0
10195,7.25,4,ThomasMoore,0.0
10195,7.25,4,JeffreyYoung,0.0
10195,7.25,4,JacobKing1,0.0
10195,7.25,4,NicholasLopez,0.0
10195,7.25,4,StephenScott,0.0
10195,7.25,4,LarryAdams,0.0
10195,7.25,4,JustinCampbell,0.0
10195,7.25,4,CharlesTaylor,0.0
10195,7.25,4,ChristopherAndersen,0.0
10195,7.25,4,DanielThomas,0.0
10195,7.25,4,MatthewJackson,0.0
10195,7.25,4,AnthonyWhite,0.0
10195,7.25,4,DonaldHarris,0.0
10195,7.25,4,BrandonEvans,0.0
10195,7.25,4,BenjaminCollins,0.0
10195,7.25,4,SamuelSanchez,0.0
10195,7.25,4,RaymondMorris,0.0
10195,7.25,4,MarkMartin,0.0
10195,7.25,4,PaulThompson,0.0
10195,7.25,4,JPV852,7.0
10195,7.25,4,r96sk,7.0
10195,7.25,4,MorbiusLover666,0.0
10198,6.333333333333333,3,tiailds,7.0
10198,6.333333333333333,3,Ruuz,5.0
10198,6.333333333333333,3,r96sk,7.0
10225,6.0,4,John Chard,6.0
10225,6.0,4,Ruuz,5.0
10225,6.0,4,Wuchak,7.0
10225,6.0,4,JPV852,6.0
10281,4.0,3,John Chard,4.0
10281,4.0,3,Ruuz,3.0
10281,4.0,3,Wuchak,5.0
10283,5.0,3,John Chard,5.0
10283,5.0,3,Ruuz,4.0
10283,5.0,3,Wuchak,6.0
10285,5.0,3,Ruuz,4.0
10285,5.0,3,Wuchak,5.0
10285,5.0,3,Kamurai,6.0
10439,5.0,3,BadChristian,4.0
10439,5.0,3,r96sk,7.0
10439,5.0,3,Kamurai,4.0
10489,6.666666666666667,3,John Chard,7.0
10489,6.666666666666667,3,talisencrw,8.0
10489,6.666666666666667,3,Ruuz,5.0
10537,7.333333333333333,3,talisencrw,9.0
10537,7.333333333333333,3,Wuchak,5.0
10537,7.333333333333333,3,Bazzjazz,8.0
10588,5.666666666666667,3,Kamurai,6.0
10588,5.666666666666667,3,Gammon,10.0
10588,5.666666666666667,3,HaltingTuber,1.0
10648,7.333333333333333,3,John Chard,7.0
10648,7.333333333333333,3,tanty,7.0
10648,7.333333333333333,3,r96sk,8.0
10649,6.666666666666667,3,tanty,6.0
10649,6.666666666666667,3,John Chard,7.0
10649,6.666666666666667,3,r96sk,7.0
10651,7.0,3,tanty,6.0
10651,7.0,3,talisencrw,8.0
10651,7.0,3,r96sk,7.0
10669,9.666666666666666,3,talisencrw,10.0
10669,9.666666666666666,3,John Chard,10.0
10669,9.666666666666666,3,Bazzjazz,9.0
10676,7.0,3,John Chard,7.0
10676,7.0,3,talisencrw,8.0
10676,7.0,3,repojack,6.0
10681,9.666666666666666,3,Uknown,10.0
10681,9.666666666666666,3,Kamurai,10.0
10681,9.666666666666666,3,r96sk,9.0
10719,7.666666666666667,3,narrator56,9.0
10719,7.666666666666667,3,Kamurai,7.0
10719,7.666666666666667,3,Wuchak,7.0
10730,6.0,3,talisencrw,7.0
10730,6.0,3,John Chard,5.0
10730,6.0,3,JPV852,6.0
10747,9.0,3,John Chard,10.0
10747,9.0,3,Wuchak,9.0
10747,9.0,3,r96sk,8.0
10764,5.166666666666667,6,Potential Kermode,1.0
10764,5.166666666666667,6,John Chard,7.0
10764,5.166666666666667,6,DanDare,7.0
10764,5.166666666666667,6,JPV852,7.0
10764,5.166666666666667,6,Wuchak,6.0
10764,5.166666666666667,6,msbreviews,3.0
10771,5.666666666666667,3,Cyberknight,5.0
10771,5.666666666666667,3,Kamurai,7.0
10771,5.666666666666667,3,JPV852,5.0
10772,7.875,4,John Chard,8.5
10772,7.875,4,Wuchak,5.0
10772,7.875,4,DrewBlack,10.0
10772,7.875,4,JPV852,8.0
10973,7.666666666666667,3,Dsnake1,7.0
10973,7.666666666666667,3,John Chard,8.0
10973,7.666666666666667,3,r96sk,8.0
11046,8.333333333333334,3,John Chard,9.0
11046,8.333333333333334,3,Wuchak,9.0
11046,8.333333333333334,3,r96sk,7.0
11216,9.0,3,tanty,8.0
11216,9.0,3,shiri4frnz,10.0
11216,9.0,3,tmdb86370050,9.0
11324,8.0,5,musafirsafwan,0.0
11324,8.0,5,ohlalipop,0.0
11324,8.0,5,JPV852,9.0
11324,8.0,5,John Chard,7.0
11324,8.0,5,FlixxFlyy,9.0
11324,8.0,5,katch22,7.0
11324,8.0,5,AstroNoud,8.0
11351,5.0,3,VolcanoAl,0.0
11351,5.0,3,John Chard,6.0
11351,5.0,3,Ruuz,3.0
11351,5.0,3,Wuchak,6.0
11357,7.0,3,John Chard,7.0
11357,7.0,3,Ruuz,5.0
11357,7.0,3,Wuchak,9.0
11360,6.333333333333333,3,Ruuz,6.0
11360,6.333333333333333,3,Ruuz,6.0
11360,6.333333333333333,3,Geronimo1967,7.0
11361,5.666666666666667,3,John Chard,5.0
11361,5.666666666666667,3,Ruuz,5.0
11361,5.666666666666667,3,Wuchak,7.0
11411,5.333333333333333,3,IanBeale,10.0
11411,5.333333333333333,3,Monoval,1.0
11411,5.333333333333333,3,Wuchak,5.0
11470,5.666666666666667,3,Ruuz,6.0
11470,5.666666666666667,3,portnoyz,5.0
11470,5.666666666666667,3,Wuchak,6.0
11474,8.0,3,Ruuz,9.0
11474,8.0,3,John Chard,8.0
11474,8.0,3,Geronimo1967,7.0
11675,6.333333333333333,3,John Chard,7.0
11675,6.333333333333333,3,Ruuz,5.0
11675,6.333333333333333,3,Wuchak,7.0
11778,8.333333333333334,3,tanty,6.0
11778,8.333333333333334,3,talisencrw,10.0
11778,8.333333333333334,3,JPV852,9.0
11906,9.0,3,tmdb17996075,10.0
11906,9.0,3,tmdb47633491,7.0
11906,9.0,3,missmiserys,10.0
11929,9.0,3,merenabe,10.0
11929,9.0,3,talisencrw,9.0
11929,9.0,3,John Chard,8.0
12262,6.333333333333333,3,John Chard,6.0
12262,6.333333333333333,3,Ruuz,6.0
12262,6.333333333333333,3,JPV852,7.0
12525,4.0,4,Ruuz,5.0
12525,4.0,4,dalboz,2.0
12525,4.0,4,John Chard,3.0
12525,4.0,4,mollzz,6.0
13027,6.666666666666667,3,John Chard,8.0
13027,6.666666666666667,3,Ruuz,4.0
13027,6.666666666666667,3,Kamurai,8.0
13183,8.6,5,John Chard,8.0
13183,8.6,5,msbreviews,7.0
13183,8.6,5,wogsurfer,10.0
13183,8.6,5,SierraKiloBravo,8.0
13183,8.6,5,Wuchak,10.0
13207,6.5,4,tmdb17996075,4.0
13207,6.5,4,Wuchak,7.0
13207,6.5,4,Ruuz,7.0
13207,6.5,4,Peter89Spencer,8.0
13363,7.0,3,tanty,8.0
13363,7.0,3,furious_iz,3.0
13363,7.0,3,niyumard,10.0
13809,5.666666666666667,3,tanty,5.0
13809,5.666666666666667,3,brekkil,5.0
13809,5.666666666666667,3,Geronimo1967,7.0
13811,6.0,3,John Chard,7.0
13811,6.0,3,Wuchak,7.0
13811,6.0,3,Ruuz,4.0
14029,6.666666666666667,3,talisencrw,8.0
14029,6.666666666666667,3,Ruuz,5.0
14029,6.666666666666667,3,John Chard,7.0
14168,8.0,3,John Chard,9.0
14168,8.0,3,Wuchak,7.0
14168,8.0,3,sykobanana,8.0
14254,6.333333333333333,3,Wuchak,8.0
14254,6.333333333333333,3,John Chard,5.0
14254,6.333333333333333,3,JPV852,6.0
14677,6.75,4,Dark Jedi,8.0
14677,6.75,4,John Chard,7.0
14677,6.75,4,Wuchak,5.0
14677,6.75,4,JPV852,7.0
14836,9.333333333333334,3,talisencrw,9.0
14836,9.333333333333334,3,TheBlah,10.0
14836,9.333333333333334,3,Kamurai,9.0
15196,6.75,4,Wuchak,6.0
15196,6.75,4,John Chard,7.0
15196,6.75,4,Peter89Spencer,7.0
15196,6.75,4,JPV852,7.0
16869,8.333333333333334,3,Wuchak,8.0
16869,8.333333333333334,3,JPV852,9.0
16869,8.333333333333334,3,AstroNoud,8.0
17169,6.333333333333333,3,IanBeale,8.0
17169,6.333333333333333,3,John Chard,7.0
17169,6.333333333333333,3,r96sk,4.0
17431,8.666666666666666,3,John Chard,9.0
17431,8.666666666666666,3,Kamurai,8.0
17431,8.666666666666666,3,AstroNoud,9.0
17654,8.666666666666666,3,talisencrw,9.0
17654,8.666666666666666,3,Kamurai,9.0
17654,8.666666666666666,3,AstroNoud,8.0
17692,5.666666666666667,3,Potential Kermode,8.0
17692,5.666666666666667,3,r96sk,5.0
17692,5.666666666666667,3,Geronimo1967,4.0
17898,6.333333333333333,3,Cappy6441,0.0
17898,6.333333333333333,3,Wuchak,6.0
17898,6.333333333333333,3,Ruuz,6.0
17898,6.333333333333333,3,John Chard,7.0
19186,6.666666666666667,3,r96sk,8.0
19186,6.666666666666667,3,Kamurai,6.0
19186,6.666666666666667,3,Geronimo1967,6.0
19912,5.333333333333333,3,incubus4952,0.0
19912,5.333333333333333,3,John Chard,4.0
19912,5.333333333333333,3,Dark Jedi,6.0
19912,5.333333333333333,3,Wuchak,6.0
20766,6.333333333333333,3,tanty,6.0
20766,6.333333333333333,3,John Chard,8.0
20766,6.333333333333333,3,Wuchak,5.0
22970,7.333333333333333,3,tanty,8.0
22970,7.333333333333333,3,LastCaress1972,0.0
22970,7.333333333333333,3,Dark Jedi,5.0
22970,7.333333333333333,3,Ruuz,9.0
23629,6.333333333333333,3,ohlalipop,0.0
23629,6.333333333333333,3,DoryDarko,3.0
23629,6.333333333333333,3,John Chard,7.0
23629,6.333333333333333,3,Peter89Spencer,9.0
24150,3.6666666666666665,3,Ruuz,8.0
24150,3.6666666666666665,3,Dark Jedi,1.0
24150,3.6666666666666665,3,rspen46,2.0
24418,6.333333333333333,3,talisencrw,5.0
24418,6.333333333333333,3,Dark Jedi,7.0
24418,6.333333333333333,3,Wuchak,7.0
24428,8.214285714285714,7,xenocast,8.0
24428,8.214285714285714,7,Ruuz,9.0
24428,8.214285714285714,7,Dark Jedi,0.0
24428,8.214285714285714,7,tmdb44006625,8.0
24428,8.214285714285714,7,CheauxFoure,8.5
24428,8.214285714285714,7,John Chard,9.0
24428,8.214285714285714,7,ShawnSmith,0.0
24428,8.214285714285714,7,LoganWright1,0.0
24428,8.214285714285714,7,BradleyStewart,0.0
24428,8.214285714285714,7,JaneHall,0.0
24428,8.214285714285714,7,JessieCollins,0.0
24428,8.214285714285714,7,1JohnSmith1,0.0
24428,8.214285714285714,7,ShawnSmith,0.0
24428,8.214285714285714,7,1RobertJohnson1,0.0
24428,8.214285714285714,7,MichaelWilliams,0.0
24428,8.214285714285714,7,WilliamJones,0.0
24428,8.214285714285714,7,DavidBrown1,0.0
24428,8.214285714285714,7,JosephWilson,0.0
24428,8.214285714285714,7,richardmiller,0.0
24428,8.214285714285714,7,ThomasMoore,0.0
24428,8.214285714285714,7,ThomasMoore,0.0
24428,8.214285714285714,7,JeffreyYoung,0.0
24428,8.214285714285714,7,JacobKing1,0.0
24428,8.214285714285714,7,NicholasLopez,0.0
24428,8.214285714285714,7,StephenScott,0.0
24428,8.214285714285714,7,LarryAdams,0.0
24428,8.214285714285714,7,JustinCampbell,0.0
24428,8.214285714285714,7,CharlesTaylor,0.0
24428,8.214285714285714,7,ChristopherAndersen,0.0
24428,8.214285714285714,7,DanielThomas,0.0
24428,8.214285714285714,7,MatthewJackson,0.0
24428,8.214285714285714,7,AnthonyWhite,0.0
24428,8.214285714285714,7,DonaldHarris,0.0
24428,8.214285714285714,7,BrandonEvans,0.0
24428,8.214285714285714,7,BenjaminCollins,0.0
24428,8.214285714285714,7,SamuelSanchez,0.0
24428,8.214285714285714,7,RaymondMorris,0.0
24428,8.214285714285714,7,MarkMartin,0.0
24428,8.214285714285714,7,PaulThompson,0.0
24428,8.214285714285714,7,JPV852,8.0
24428,8.214285714285714,7,r96sk,7.0
24831,5.666666666666667,3,Ruuz,4.0
24831,5.666666666666667,3,Wuchak,8.0
24831,5.666666666666667,3,Kamurai,5.0
26466,7.0,3,antimony,9.0
26466,7.0,3,John Chard,8.0
26466,7.0,3,StarsNtheDarkness,4.0
27022,7.0,3,Dark Jedi,9.0
27022,7.0,3,r96sk,7.0
27022,7.0,3,Geronimo1967,5.0
29427,7.666666666666667,3,John Chard,8.0
29427,7.666666666666667,3,brightonguy,7.0
29427,7.666666666666667,3,Kamurai,8.0
29917,6.166666666666667,3,tanty,4.5
29917,6.166666666666667,3,hweird1,0.0
29917,6.166666666666667,3,brightonguy,7.0
29917,6.166666666666667,3,nairtejas,7.0
33518,6.25,4,Ruuz,7.0
33518,6.25,4,Wuchak,6.0
33518,6.25,4,John Chard,6.0
33518,6.25,4,JPV852,6.0
36557,7.857142857142857,7,Potential Kermode,3.0
36557,7.857142857142857,7,John Chard,9.0
36557,7.857142857142857,7,krismdb,8.0
36557,7.857142857142857,7,JPV852,9.0
36557,7.857142857142857,7,Wuchak,8.0
36557,7.857142857142857,7,msbreviews,8.0
36557,7.857142857142857,7,AstroNoud,10.0
36643,6.333333333333333,3,John Chard,7.0
36643,6.333333333333333,3,Wuchak,6.0
36643,6.333333333333333,3,Geronimo1967,6.0
36647,6.666666666666667,3,tmdb44006625,5.0
36647,6.666666666666667,3,Ruuz,0.0
36647,6.666666666666667,3,John Chard,8.0
36647,6.666666666666667,3,JPV852,7.0
36648,4.4,5,Dark Jedi,4.0
36648,4.4,5,YYMBR,8.0
36648,4.4,5,tmdb44006625,2.0
36648,4.4,5,Ruuz,4.0
36648,4.4,5,blackpanzero,4.0
36669,6.5,4,talisencrw,8.0
36669,6.5,4,John Chard,5.0
36669,6.5,4,Wuchak,8.0
36669,6.5,4,Geronimo1967,5.0
37165,8.5,4,Zuqenshi,8.0
37165,8.5,4,tmdb32492600,0.0
37165,8.5,4,Dsnake1,9.0
37165,8.5,4,aardwark69,8.0
37165,8.5,4,r96sk,9.0
37430,5.0,4,EjBlackCherry,0.0
37430,5.0,4,Ruuz,4.0
37430,5.0,4,Dark Jedi,7.0
37430,5.0,4,Wuchak,6.0
37430,5.0,4,Trazbor O'Gukguk,3.0
37686,7.25,4,tanty,5.0
37686,7.25,4,Ruuz,5.0
37686,7.25,4,John Chard,9.0
37686,7.25,4,narrator56,10.0
37724,7.0625,8,travisbell,8.0
37724,7.0625,8,GeekMasher,8.5
37724,7.0625,8,brekkil,3.0
37724,7.0625,8,John Chard,10.0
37724,7.0625,8,Dark Jedi,2.0
37724,7.0625,8,JPV852,8.0
37724,7.0625,8,Wuchak,8.0
37724,7.0625,8,msbreviews,9.0
37735,7.333333333333333,3,markuspm,0.0
37735,7.333333333333333,3,tanty,7.0
37735,7.333333333333333,3,DoryDarko,9.0
37735,7.333333333333333,3,Ruuz,6.0
38575,5.666666666666667,3,tanty,5.0
38575,5.666666666666667,3,ohlalipop,10.0
38575,5.666666666666667,3,vasago,2.0
38700,5.75,4,maketheSWITCH,4.0
38700,5.75,4,msbreviews,5.0
38700,5.75,4,itsogs,9.0
38700,5.75,4,tmdb92312096,5.0
38700,5.75,4,noobjscoder,0.0
38757,8.666666666666666,3,tanty,8.0
38757,8.666666666666666,3,ohlalipop,8.0
38757,8.666666666666666,3,r96sk,0.0
38757,8.666666666666666,3,johnmills,10.0
40805,5.166666666666667,3,John Chard,7.5
40805,5.166666666666667,3,Dark Jedi,2.0
40805,5.166666666666667,3,Kamurai,6.0
43074,5.0,10,Simon Foster,0.0
43074,5.0,10,Frank Ochieng,0.0
43074,5.0,10,Linda Robinson,10.0
43074,5.0,10,talisencrw,8.0
43074,5.0,10,screenzealots,0.0
43074,5.0,10,Rangan,6.0
43074,5.0,10,Rangan,6.0
43074,5.0,10,Dark Jedi,2.0
43074,5.0,10,bob9000,1.0
43074,5.0,10,hankster3000,1.0
43074,5.0,10,in_the_crease,7.0
43074,5.0,10,Ruuz,3.0
43074,5.0,10,r96sk,6.0
43593,5.333333333333333,3,Ruuz,5.0
43593,5.333333333333333,3,Dark Jedi,4.0
43593,5.333333333333333,3,John Chard,7.0
44115,5.25,4,tanty,6.0
44115,5.25,4,DoryDarko,9.0
44115,5.25,4,Thomaxz,1.0
44115,5.25,4,Ruuz,5.0
47971,4.0,3,Frank Ochieng,0.0
47971,4.0,3,DanDare,3.0
47971,4.0,3,Dark Jedi,4.0
47971,4.0,3,Rangan,5.0
49017,6.666666666666667,3,tanty,5.0
49017,6.666666666666667,3,Dark Jedi,8.0
49017,6.666666666666667,3,Wuchak,7.0
49026,9.0625,8,travisbell,9.0
49026,9.0625,8,Chris!,10.0
49026,9.0625,8,GeekMasher,9.5
49026,9.0625,8,Im_Infinity,0.0
49026,9.0625,8,talisencrw,10.0
49026,9.0625,8,DoryDarko,10.0
49026,9.0625,8,Dark Jedi,5.0
49026,9.0625,8,Reviewsforlife,10.0
49026,9.0625,8,AstroNoud,9.0
49049,7.2,5,ropesip,0.0
49049,7.2,5,GeekMasher,9.0
49049,7.2,5,Dark Jedi,7.0
49049,7.2,5,LastCaress1972,0.0
49049,7.2,5,tanty,4.0
49049,7.2,5,Ruuz,8.0
49049,7.2,5,John Chard,8.0
49049,7.2,5,Geronimo1967,0.0
49051,8.166666666666666,3,tanty,6.5
49051,8.166666666666666,3,GeekMasher,9.0
49051,8.166666666666666,3,FarSky,0.0
49051,8.166666666666666,3,r96sk,9.0
49444,6.0,3,tanty,7.0
49444,6.0,3,dalboz,5.0
49444,6.0,3,themoviediorama,6.0
49517,7.333333333333333,3,brekkil,8.0
49517,7.333333333333333,3,r96sk,8.0
49517,7.333333333333333,3,FilipeManuelNeto,6.0
49521,7.75,4,KCruz88,8.0
49521,7.75,4,tanty,0.0
49521,7.75,4,Dark Jedi,6.0
49521,7.75,4,Peter89Spencer,9.0
49521,7.75,4,citizen226,8.0
49529,6.0,4,tanty,3.0
49529,6.0,4,YetAnotherMovieWatcher,8.0
49529,6.0,4,Dark Jedi,6.0
49529,6.0,4,r96sk,7.0
49849,4.5,3,tanty,1.5
49849,4.5,3,Dark Jedi,7.0
49849,4.5,3,RMoore35,5.0
50014,8.333333333333334,3,tanty,9.0
50014,8.333333333333334,3,DoryDarko,8.0
50014,8.333333333333334,3,Kamurai,8.0
50456,7.333333333333333,3,travisbell,8.0
50456,7.333333333333333,3,John Chard,4.0
50456,7.333333333333333,3,rozmiarek,10.0
57158,6.4,5,tanty,7.0
57158,6.4,5,Dark Jedi,7.0
57158,6.4,5,tcgoetz,4.0
57158,6.4,5,Ruuz,6.0
57158,6.4,5,r96sk,8.0
57201,6.4,5,John Chard,9.0
57201,6.4,5,Dark Jedi,4.0
57201,6.4,5,Ruuz,5.0
57201,6.4,5,r96sk,8.0
57201,6.4,5,Geronimo1967,6.0
58595,8.0,3,Dark Jedi,8.0
58595,8.0,3,DoryDarko,8.0
58595,8.0,3,Kamurai,8.0
59440,7.666666666666667,3,tanty,6.0
59440,7.666666666666667,3,stackkorora,8.0
59440,7.666666666666667,3,Peter89Spencer,9.0
59967,5.0,3,rookiebeotch,0.0
59967,5.0,3,Dark Jedi,6.0
59967,5.0,3,tanty,4.0
59967,5.0,3,jw,5.0
60304,7.666666666666667,3,tanty,6.0
60304,7.666666666666667,3,Dark Jedi,8.0
60304,7.666666666666667,3,Wuchak,9.0
60308,5.666666666666667,3,tanty,6.0
60308,5.666666666666667,3,John Chard,9.0
60308,5.666666666666667,3,Kamurai,2.0
62177,7.0,3,travisbell,8.0
62177,7.0,3,Ruuz,5.0
62177,7.0,3,r96sk,8.0
62211,8.0,3,Ruuz,7.0
62211,8.0,3,r96sk,7.0
62211,8.0,3,johnmills,10.0
62213,6.7,5,darrenhamilton14,8.5
62213,6.7,5,Dark Jedi,7.0
62213,6.7,5,Wuchak,7.0
62213,6.7,5,Ruuz,4.0
62213,6.7,5,Kamurai,7.0
64690,8.666666666666666,3,Ruuz,6.0
64690,8.666666666666666,3,John Chard,10.0
64690,8.666666666666666,3,RustyBoi,10.0
65055,5.0,3,Ruuz,3.0
65055,5.0,3,Kamurai,6.0
65055,5.0,3,Kamurai,6.0
68718,9.0,5,LastCaress1972,0.0
68718,9.0,5,iamyenz,9.0
68718,9.0,5,shiri4frnz,10.0
68718,9.0,5,Dark Jedi,10.0
68718,9.0,5,Wuchak,9.0
68718,9.0,5,narrator56,7.0
68721,6.0,8,DoryDarko,5.0
68721,6.0,8,tmdb55636115,2.0
68721,6.0,8,Dark Jedi,5.0
68721,6.0,8,Ruuz,7.0
68721,6.0,8,tmdb44006625,8.0
68721,6.0,8,JPV852,8.0
68721,6.0,8,r96sk,8.0
68721,6.0,8,Wuchak,5.0
68724,8.333333333333334,3,CGGB,0.0
68724,8.333333333333334,3,tanty,7.0
68724,8.333333333333334,3,DoryDarko,10.0
68724,8.333333333333334,3,JPV852,8.0
68726,7.4,5,GeekMasher,8.5
68726,7.4,5,FarSky,9.5
68726,7.4,5,VolcanoAl,0.0
68726,7.4,5,tanty,7.0
68726,7.4,5,Dark Jedi,7.0
68726,7.4,5,tmalinen,5.0
68728,4.333333333333333,3,tanty,2.0
68728,4.333333333333333,3,Dark Jedi,6.0
68728,4.333333333333333,3,Geronimo1967,5.0
68734,6.833333333333333,3,TheCakerBaker,7.5
68734,6.833333333333333,3,markuspm,0.0
68734,6.833333333333333,3,tanty,6.0
68734,6.833333333333333,3,Dark Jedi,7.0
68735,6.666666666666667,6,tanty,7.0
68735,6.666666666666667,6,moparchris,9.0
68735,6.666666666666667,6,Rangan,8.0
68735,6.666666666666667,6,katch22,5.0
68735,6.666666666666667,6,Skarfrael,6.0
68735,6.666666666666667,6,Geronimo1967,5.0
70160,6.583333333333333,6,xenocast,7.5
70160,6.583333333333333,6,ltcomdata,8.0
70160,6.583333333333333,6,Dark Jedi,5.0
70160,6.583333333333333,6,tanty,5.0
70160,6.583333333333333,6,DoryDarko,8.0
70160,6.583333333333333,6,CharlesTheBold,0.0
70160,6.583333333333333,6,Geronimo1967,6.0
70981,5.666666666666667,3,Dark Jedi,4.0
70981,5.666666666666667,3,tanty,6.0
70981,5.666666666666667,3,r96sk,7.0
71668,3.125,4,John Chard,1.0
71668,3.125,4,brekkil,0.5
71668,3.125,4,Ruuz,4.0
71668,3.125,4,Kamurai,7.0
72105,6.333333333333333,3,Gnislew,7.0
72105,6.333333333333333,3,tmdb27219454,4.0
72105,6.333333333333333,3,Kamurai,8.0
72331,5.666666666666667,3,Dark Jedi,7.0
